file_path,label,file_size_bytes,num_objects,has_js,has_open_action,has_launch,has_embedded_file,has_aa,entropy
MALICIOUS\f9\f9\bca0170070149aa5bee0362bd1ca83f02583414845e415bd80d57575f8341af0,1,9517,28,0,0,0,0,0,7.6377
MALICIOUS\f9\f9\bca31c774c69b7a571790a66d503857f73f7a2f2ff0dc71c5bef02dd92787098,1,9587,8,1,1,0,0,0,7.9099
MALICIOUS\f9\f9\bcafab71de76efe07d640c9bff101806c20b0a1fdf49a7acf1da44be87b552d9,1,8117,10,1,1,0,0,0,7.8635
MALICIOUS\f9\f9\bcb50f920a469bf8395009d019d4057c2fa084cbef11287035c707cb0e33ed50,1,566482,39,0,0,0,0,1,7.9019
MALICIOUS\f9\f9\bcb757042cd6183cfce2e3952b0d19bb07508f2f71dc2ebe4747aa2196d4c5c9,1,8421,9,1,1,0,0,0,7.866
MALICIOUS\f9\f9\bcb89785e90bf05dd4b472c7c5e644d0f011e81717ef433a039b2c9341e1e19c,1,28304,10,1,0,0,0,0,4.3691
MALICIOUS\f9\f9\bcba488cc0cab1359cbf63d5f0cbb6b11730e23c66f976c8783480c2050e017d,1,3782,6,1,1,0,0,0,4.6569
MALICIOUS\f9\f9\bcc02ede874226bc0c583e821fdba460cf68cab98619bd0444037ba0614bc4df,1,41177,10,1,1,0,0,0,7.9884
MALICIOUS\f9\f9\bcc1ebe8effaba8b375bad69fa7a477f6a3a61907a06f6a6af4f7e4ed908b995,1,15091,19,0,0,0,1,0,6.7156
MALICIOUS\f9\f9\bcc7790da780301801c129b7337fba354c0dd29aedb78f44f78b663a826f5369,1,1994,9,1,0,0,0,0,7.6019
MALICIOUS\f9\f9\bccaffaeb577f4ef6e7ce2ad33b83a1abb10fb6456aa668db256d951e5d9ee4d,1,125025,22,0,0,0,0,0,6.4463
MALICIOUS\f9\f9\bcd103666e68cc10334de010aadbf0fbfcac17b80f67bb8a0de899c59745a9f9,1,51383,8,0,0,0,1,0,4.0319
MALICIOUS\f9\f9\bcd2f24863ff5ec2cdc6f0a36f8eaa4bc463539ec32f04aa7402781157c403c3,1,63848,27,0,0,0,0,0,7.9452
MALICIOUS\f9\f9\bcd52421e39f466769cf8f799e943ccae0f736a014222cb969c97673bf0d8d3e,1,9426,8,1,1,0,0,0,7.9191
MALICIOUS\f9\f9\bcda784b7db3136d6e20925897899d88337020a042c08ca3f8484141df6575ae,1,8356,9,1,1,0,0,0,7.8494
MALICIOUS\f9\f9\bce1ec8e1ed937053bbb8b4675f5f47e9419c547a19d44c6e4972d968f640b18,1,8345,9,1,1,0,0,0,7.8621
MALICIOUS\f9\f9\bce2ad944add47b8e3667b98d9e41221ff982b5f38082588faa0f7b22445e020,1,9844,26,1,1,1,0,1,3.9463
MALICIOUS\f9\f9\bce30a85731d371a388c21fbe2873935229508b1fe09749aa6f99e91adf471f9,1,499347,92,1,0,0,0,1,7.9481
MALICIOUS\f9\f9\bce34d05a7c2734ef3245e76e599bc4d67a9c6cfa6e8d2d7a434c1fb2e15679c,1,9802,8,1,1,0,0,0,7.9256
MALICIOUS\f9\f9\bce6077aa799f2f5dad63c97632536b3b7d5d4d3e96489c22f2f3f0c28e59bbb,1,9781,8,1,1,0,0,0,7.936
MALICIOUS\f9\f9\bce7c1e869037cd96b50b9e8cb41241d37b87d902b7bca43d8f99072bb95fdc1,1,15417,9,1,1,0,0,0,7.9476
MALICIOUS\f9\f9\bce87e50fa4efff651a80dd4b105b93e3786a122351178c931a1343f6c4a5207,1,9607,8,1,1,0,0,0,7.9192
MALICIOUS\f9\f9\bcebd5d179fa2c50795f40bbfb722cde44430cb153085841667107de47752bd6,1,15021,19,0,0,0,1,0,6.7207
MALICIOUS\f9\f9\bcffb6db706016fad0d7fc6014357f202547bccf328772fbbdb5f7b35d554a80,1,15028,15,1,0,0,0,0,6.0017
MALICIOUS\f9\f9\bd11c4ab02a751b8ce8d70824ead016e8a36071cc0be3b1c54da1644dc846430,1,38055,27,1,0,0,0,0,7.9444
MALICIOUS\f9\f9\bd179f8b1ff566b5e962c1f2cd1b69f8a0ef613432b6135d89509047bff63f59,1,12034,8,1,1,0,0,0,7.9368
MALICIOUS\f9\f9\bd1a309864a65c208c1f6b697438fb5dd79d518de905cb8878c052b06a8eeb99,1,15095,19,0,0,0,1,0,6.7157
MALICIOUS\f9\f9\bd2776e507cf0284a9cfb7deb9a241d6699243a221c125f9911fa753ca8f01d1,1,268333,17,0,0,0,0,0,7.9823
MALICIOUS\f9\f9\bd3270a7a6485641e08712e3b1c176d622a58e9de541fe9dc1747b533728b276,1,8315,10,1,1,0,0,0,7.8772
MALICIOUS\f9\f9\bd32c62d9eb2b1ca546f4cdae55a820705015c7f9ab526264ec880cff6ccecd3,1,9468,8,1,1,0,0,0,7.9234
MALICIOUS\f9\f9\bd3a2490b647496cef9ce21b17c6a36210437e9f7c1a756cf3279c7187536c0d,1,34894,19,1,1,0,0,0,7.9248
MALICIOUS\f9\f9\bd3cc2150b6f3a854d578fc900f3444b7e7e1307eef5ea0d013d66d0c372b982,1,13211,8,1,1,0,0,0,7.7418
MALICIOUS\f9\f9\bd40bd8b76434dc76eaf0d4e642494f45eded24846448f320b171a822e9fa540,1,2112,10,1,0,0,1,0,5.0082
MALICIOUS\f9\f9\bd459365b0b4454f1f4ddc975952601afe2ba212d8c3bafc9a4b8e0e18e17354,1,77670,9,1,0,0,0,0,2.8798
MALICIOUS\f9\f9\bd45caff7c4456193c103ea86616cb61cad072367d013ee09d0fe1c77089729e,1,35540,12,0,1,0,0,0,7.7234
MALICIOUS\f9\f9\bd4ad6f86da43e6601e90a5d17da9f3d2393619ad6f466ac9442fa6381ba307f,1,1902,9,1,0,0,0,0,7.5729
MALICIOUS\f9\f9\bd4bcebf57e375aad31122ce72b4b6ac325f58dbc443c1bd963920898b360902,1,73754,9,1,0,0,0,0,2.8413
MALICIOUS\f9\f9\bd4c0df8b7cecb9e70c47731a821bcaaffba5f06e33d6e04136c00316dcb1772,1,8243,9,1,1,0,0,0,7.8413
MALICIOUS\f9\f9\bd4d8f99d3d6c2a49bf93818a392084b2122d1f93b41962f99522ddebf11ea17,1,15021,19,0,0,0,1,0,6.7209
MALICIOUS\f9\f9\bd4f8722fea56a53a2c14fd5fa784ec27f8a5c2c9d0476b8b7c00e2d0a37fa9e,1,8188,10,1,1,0,0,0,7.885
MALICIOUS\f9\f9\bd53d23e40f2fa05de66332badda793028dcf3c96b555b2460e610bd75764544,1,9482,8,1,1,0,0,0,7.92
MALICIOUS\f9\f9\bd55b211b3c29cea468135dcec5cd5480b1b58a709a4c3f822189419e642593a,1,7773,4,1,1,0,0,0,7.8069
MALICIOUS\f9\f9\bd5897ea263e1db5a2bba8eb1f72ab4361b56d1777f7dcadbee727e103733462,1,15809,9,1,1,0,0,0,7.9357
MALICIOUS\f9\f9\bd5a0e3bb5c285b4e3854cc6736a6ac2340d1ab51c68fec994c66d745b9d6350,1,5726,9,1,0,0,0,0,7.4029
MALICIOUS\f9\f9\bd642d1edc6f22221e52cf9025b18162643f6480289c782bc38b014ce2b195fb,1,15771,9,1,1,0,0,0,7.9304
MALICIOUS\f9\f9\bd6875c37a570acebf511242a0d8fcd1462625a4969abd6db3781745e618c736,1,8101,9,1,1,0,0,0,7.8445
MALICIOUS\f9\f9\bd7c15600dbb3cb1099f7a4738035a00f2fb4b0f65018d4e0b6344f6b7896388,1,8273,9,1,1,0,0,0,7.8527
MALICIOUS\f9\f9\bd7d82acac1e852c9d434932c47e8324bd81f77bf19090a1d522bc447f2963bd,1,15763,9,1,1,0,0,0,7.9408
MALICIOUS\f9\f9\bd7fce3a164a6ddcb60bf8f022efeb547c179a43e14a45ff83f355e48577e9d7,1,7335,17,1,0,0,0,0,6.457
MALICIOUS\f9\f9\bd8128f5baa36b933ff38f9bc6df0cd7ec79aabe362adf900ca88ad17b30649b,1,15093,19,0,0,0,1,0,6.7151
MALICIOUS\f9\f9\bd85c6b67febc5e18e901eff2fa2813bd176c6caf80cfea18427945724b593cb,1,12253,8,1,1,0,0,0,7.9347
MALICIOUS\f9\f9\bd86d290013d7bdda267e402b44d9c8b905f38c348d6f323a2fb3bc56570847f,1,8284,9,1,1,0,0,0,7.8561
MALICIOUS\f9\f9\bd87658229a05c51da964dcc3427a17127f13a5b6e5c249b4126399c92cf312d,1,7019,14,1,1,0,0,0,5.5052
MALICIOUS\f9\f9\bd9145d3655cea328fba37f95bf956fb13f4303c755856be32d7f4a80672b40b,1,80297,8,0,0,0,1,0,4.2948
MALICIOUS\f9\f9\bd948795f928acee3c03b77f4c033c730d94ecadba02782934b5cd5164b4adf9,1,8023,9,1,1,0,0,0,7.8479
MALICIOUS\f9\f9\bd9c85c692c93a9c65b230363aa14433ac97bc65292dc3d101967501a914db74,1,9594,8,1,1,0,0,0,7.9244
MALICIOUS\f9\f9\bd9e640e3d20b679a5728378882213b75729e57a52bb290a97b4db215c29c979,1,604875,39,0,0,0,0,1,7.912
MALICIOUS\f9\f9\bd9f75b7b492502d825548c67b993f902ffedd4cec35f365b9596c732cc8c1a7,1,14811,9,1,0,0,0,0,7.969
MALICIOUS\f9\f9\bda8ddc8f82caa83a6a6fd493fa53ba04f8b86c0dc797234af6a81595d67924e,1,8309,9,1,1,0,0,0,7.8363
MALICIOUS\f9\f9\bdaa9fb65b0763506cb785858b922e1164d5005a4863c62cf986772b7abeecb2,1,564000,127,0,0,0,0,0,7.6788
MALICIOUS\f9\f9\bdb7e8e5a906f8b6c2bbe74fea9bd848810def500b8db56aa02c83f2d5a91fa6,1,2712,14,1,0,0,0,0,6.9992
MALICIOUS\f9\f9\bdbf691d46134c51dd8d1978f5c4c53f49d250a5b6767b18febb51004e0cab31,1,8466,9,1,1,0,0,0,7.8559
MALICIOUS\f9\f9\bdc29836859e0ec639f1667f77bc68a2322a0e62e18a6effe842d4b27f4e4e14,1,9707,8,1,1,0,0,0,7.9318
MALICIOUS\f9\f9\bdc497d82ba70d8f263a3d65972896244fbf355ebaa9a760586693fe16269436,1,14959,19,0,0,0,1,0,6.725
MALICIOUS\f9\f9\bdcb67620d2ab8b557c0edc7c3d134debe9d41c35e9eeff955e430331fbf257f,1,3508,10,1,0,0,1,0,7.1373
MALICIOUS\f9\f9\bdd1fb75dc83411fe04e330de97d7cf678822f18605503503280e66904ebd289,1,56337,9,1,1,0,0,0,3.7732
MALICIOUS\f9\f9\bdd41d74c2847dcb1a6411d10065f651f7052de77037ab9f5747a1cd064f0719,1,15774,9,1,1,0,0,0,7.9252
MALICIOUS\f9\f9\bde079e5f59ee7a3ba953947a8bc752bf5f519434205223b34447ab48f946b36,1,20359,6,0,0,0,0,0,7.8142
MALICIOUS\f9\f9\bde3eca29e4ae194555e337995fb215a439e28f8bea56da26f548b14b99951c8,1,1965,9,1,0,0,0,0,7.6086
MALICIOUS\f9\f9\bdef61758ae34f0a3ce60fefc650d275e24e2214123d2d76f6afd422c11eef8d,1,7712,10,1,1,0,0,0,7.846
MALICIOUS\f9\f9\bdfa4dbca85e1d1ada00560bfc9c9cf596fe5f771b59dffc3b667d19b1232bcd,1,8001,9,1,1,0,0,0,7.862
MALICIOUS\f9\f9\be0a552cf48e4abf95678e14b63e4c0d334034294252629173493167702cdd60,1,828744,8,1,1,0,0,0,6.7837
MALICIOUS\f9\f9\be0dfe55b63b1004b035d0079b682f1a95a0e0a458f59cae1a95367688465376,1,9473,8,1,1,0,0,0,7.9254
MALICIOUS\f9\f9\be162a14bc91b9bc50a0eb4fc39d11ad3fd37af1bfd7c0f8a9ecb37ad8d03e65,1,8133,17,1,0,0,0,0,6.4565
MALICIOUS\f9\f9\be21dab8b60e1962afdb804e0753e5c117b1e360dc8ff5d2ab3d70d266d9b7ab,1,7618,9,1,1,0,0,0,6.0018
MALICIOUS\f9\f9\be27fa8317a55992c98b246169f15da5409d77a2971072c570ca1aebf6dbf5b3,1,14805,15,1,0,0,0,0,5.7699
MALICIOUS\f9\f9\be2cc19f833fe1893983ef70a2a1fdd365cca5fa9de252d954afdb6b24bc07d7,1,753109,89,1,0,0,1,1,7.9139
MALICIOUS\f9\f9\be311fab998df28c1f47e7571273d8fa623eeb8afc4455d17ef0f5ba8ac99c8c,1,8353,22,0,0,0,1,0,7.6589
MALICIOUS\f9\f9\be3449d73d3074909baa254bad2bfb846b320abdcc3c2441c0bf61fbdcdd8bfb,1,2052,9,1,0,0,0,0,7.618
MALICIOUS\f9\f9\be3b6ea4f7c07386baf75727633a1960d404f33c8c0d75b6220195edcaf1a57f,1,17519,9,1,1,0,0,0,7.9507
MALICIOUS\f9\f9\be409248c9ba316881cae02d82565be11f2dbe6e8557bf5192f05ebcec67176f,1,9332,8,1,1,0,0,0,7.9175
MALICIOUS\f9\f9\be491235b1f1869fda6b2e8d47e7aed028cbf7c5b92ce074c7a18f792d867dc4,1,12068,30,1,1,1,0,1,4.8079
MALICIOUS\f9\f9\be4fdc9553985ac720c3076732298595dff9fa69a23d67192046742190d5cc0d,1,8391,9,1,1,0,0,0,7.8589
MALICIOUS\f9\f9\be531940e0a5f092839ac0395b009095b8d014c38564a5eb30bb98cbe5c156e6,1,9746,8,1,1,0,0,0,7.9207
MALICIOUS\f9\f9\be5a4affcaaf8ea1b7a84b5befea07ebb6ccd61bbd5bc035058479bed0bce94e,1,16471,9,1,1,0,0,0,7.926
MALICIOUS\f9\f9\be5d809a75e509eb10659cfe1631c354f4286ce15925e5598c91900d4b9a90a1,1,62181,63,0,0,0,0,0,7.817
MALICIOUS\f9\f9\be5df13f2376f448a43cb8b7c9f67a7bb0eabfb39f42dd566e225321a9f6c3ca,1,8382,9,1,1,0,0,1,7.8563
MALICIOUS\f9\f9\be6afa80591b43daafc20577ceaf0ebe0c182d04256bae8b12288cbfc571d35f,1,23712,14,1,0,0,0,0,4.3918
MALICIOUS\f9\f9\be6c64760f1cc728f6d4634446a58412127e5ebbdb606ce4354a5bf5b5baaf15,1,8192,9,1,0,0,0,0,4.3308
MALICIOUS\f9\f9\be6e03bbf12589fab7e748008cc34b0328874bcac129c2905440bced34ffae9f,1,1184796,169,1,1,1,1,1,7.9824
MALICIOUS\f9\f9\be7356e10307fb6fbb6afd34384b0fa19540200f8d942e183095cfe28c231c81,1,15017,19,0,0,0,1,0,6.7215
MALICIOUS\f9\f9\be783ae9cc44e943da62e24535f57f48ebd027a7e876de8956236b8ce0e05a36,1,31373,21,1,1,0,0,0,7.3798
MALICIOUS\f9\f9\be7e01bdefc2969d424907bc550ce714a10d1bf508cc3e5d61bc9ed2f06463ac,1,1443,9,1,0,0,0,0,7.3755
MALICIOUS\f9\f9\be89dbe1c9ad8a06e211c80b89c91c14472e68367891c57a324f65b85ab26b26,1,16995,9,1,1,0,0,0,7.9543
MALICIOUS\f9\f9\be9ab4cae54b0be8c653e619cabd91a7d444998b5369d39405beb528163dd1f2,1,8082,9,1,1,0,0,0,7.8674
MALICIOUS\f9\f9\be9e3986856c31020c886ed19ad1a1b94a8bf46df43756213171d2cf4d8a56c0,1,16866,9,1,1,0,0,0,7.918
MALICIOUS\f9\f9\beae02e9ffc0e4ce3343c5f816d0d1a0366ea9a3c47f6d275a55b1d73e095e6d,1,9701,8,1,1,0,0,0,7.9153
MALICIOUS\f9\f9\beb3dae7c88210632d7f8ea41c50d7495b57081792770b5eb3d835be442d5823,1,9513,8,1,1,0,0,0,7.9216
MALICIOUS\f9\f9\beb804c1e9da5148a8fe4f1b5a124aff56e4a599a8812ef1bf92b67c1be66fba,1,17413,9,1,1,0,0,0,7.9176
MALICIOUS\f9\f9\beba6e4788f8852cab2c921bdbaaf81b3e0619e52418c4981a12ec6447f75f94,1,12789,8,1,1,0,0,0,7.7418
MALICIOUS\f9\f9\bebb63a3be923e89b7e4218635a228c75e753211415eba2c1002114249ba93d0,1,44084,50,0,0,0,0,0,7.7211
MALICIOUS\f9\f9\bebe93deaa9d6c5ba6c1de81a0ff11361f06113b61ad78164a9456a1a79cd1f2,1,7618,9,1,1,0,0,0,6.0001
MALICIOUS\f9\f9\bec8ed28f7ff2f383d77bbd820fc8894ab0e282b10efec2d451219fb130fc6d1,1,8149,10,1,1,0,0,0,7.8669
MALICIOUS\f9\f9\becdae115a207d2a0d17a4af0f06da117c8a3944b761814e43fac332f4aa4f4e,1,7813,4,1,1,0,0,0,7.7926
MALICIOUS\f9\f9\bed2f1a1a9fe39085716c377fdf03f64ba8f66423e4899fa75ded9f47227d79f,1,119880,9,1,0,0,0,0,4.4524
MALICIOUS\f9\f9\bed5abb60d7c8278e10a0ed0b6d148c32be811ad4d3eba1de7c0703c023ca951,1,16055,9,1,1,0,0,0,7.9325
MALICIOUS\f9\f9\bed7a57b2696f4482c6ed81cc6694ee885373b75d462fb33900d3bb659973126,1,17339,9,1,1,0,0,0,7.8972
MALICIOUS\f9\f9\bee3c6629666ad1ad63267828396f33a5c62b670c636eed8616ff3f90741fff0,1,9600,8,1,1,0,0,0,7.9267
MALICIOUS\f9\f9\bee73946cda3e1a03188e4075d5a9d5e2af895f6cd68b995d2f10a14a1db93bd,1,15460,9,1,1,0,0,0,7.9399
MALICIOUS\f9\f9\bee9c03be6c68ff3e6ba9b2072273069f0217164107700e0801dc5ae188f2cfe,1,8047,4,1,1,0,0,0,4.1831
MALICIOUS\f9\f9\beebea1a45138c445b121327cf5c73834f9c66ed466f1adaf402c8b35f60cceb,1,54827,64,0,0,0,0,0,7.7185
MALICIOUS\f9\f9\befb7b3c08e358d68c1d793797f420a35a9750277b63755ce1e6b6e34de5ce1e,1,3687,14,1,1,0,0,0,7.2136
MALICIOUS\f9\f9\befbef897fd0b4f7d7e70bb5cbb34922f7ba06a3777380c3106a0fbc7fd0da61,1,14961,19,0,0,0,1,0,6.7255
MALICIOUS\f9\f9\bf0a4d08912d2358fd17c09c2a45de55d47159f2129c72a406c93e11ecbbcc63,1,12062,8,1,1,0,0,0,7.9348
MALICIOUS\f9\f9\bf0e291854c8291469e85193374d05c5683e3cfb3a3cc6b758b59990943b4ebb,1,2627,9,1,0,0,0,0,7.734
MALICIOUS\f9\f9\bf15872b77a7845dd423071a063529c8fdcb6b45665e96f66609ad848b20306d,1,358996,50,0,0,0,0,1,4.2941
MALICIOUS\f9\f9\bf1af4f4b2d8b1fc4b2e2e8949d04c134e6a10183c017dba75171f92ca0dafd6,1,46481,14,1,0,0,0,1,7.9331
MALICIOUS\f9\f9\bf1d9ef6b3ff1669fdf8caa1cb164a68a610b3e93085ebe4ef4dc61bd4383ad7,1,1985,9,1,0,0,0,0,7.6077
MALICIOUS\f9\f9\bf230d15149b0e7c5c7fa86d47aa02a29f90a0835a0d382e588e94338e279783,1,7567,9,1,1,0,0,0,6.005
MALICIOUS\f9\f9\bf2858e9f90fffbd2525e844edf9591ea95f2f8f3d2c711a467b93951c0071f3,1,6004,9,1,0,0,0,0,7.7792
MALICIOUS\f9\f9\bf3afed69aaad2b38363115a8fc38880d4fe49db5cd7d0317bf048c9eab5f175,1,9592,8,1,1,0,0,0,7.9243
MALICIOUS\f9\f9\bf4431d167295178bce7211f1f64fc45cfa7457bcbd75bbe5c0ef0049c62fea8,1,77344,9,1,0,0,0,0,2.8499
MALICIOUS\f9\f9\bf4a4c7b966df7992d4ef7d66d639ae75ff9f89326e48e8c9d7be831e3edb3d6,1,15021,19,0,0,0,1,0,6.7198
MALICIOUS\f9\f9\bf4e1d969a308fe1af18745ce1fa0cc3f474b0e1000897a3e649183bd7572619,1,19909,9,1,1,0,0,0,7.9061
MALICIOUS\f9\f9\bf5fd617416213a09a26aef5592f3afa8ee018136cfc63b1f3ca9f6a3c9925f5,1,8192,9,1,1,0,0,0,7.861
MALICIOUS\f9\f9\bf734482664e55440d9c36b9d5d9acc29b156f3dad88aeddc4c15cf611bff294,1,8231,10,1,1,0,0,0,7.8712
MALICIOUS\f9\f9\bf79be30af297e3cb27ffd3c4bacdc6ad32f432dd3e3c827cc3ca2a4cf58b492,1,15269,9,1,1,0,0,0,7.9388
MALICIOUS\f9\f9\bf843c870bf9b17c825334c69d30ec3bbbe91d0e09c9e202f2e80c129829877a,1,9900,8,1,1,0,0,0,7.9177
MALICIOUS\f9\f9\bf904beb45829770f273ed915a24c350dc09d0a9beeb425b33e3763a3101bfc7,1,7906,10,1,0,0,0,0,4.5414
MALICIOUS\f9\f9\bf96eb8336e68a3f0bfef6d1873f68468e4a7294ee7e0ff43fb8ccc70e881299,1,16210,9,1,1,0,0,0,7.9401
MALICIOUS\f9\f9\bf9c0d0b0e3f009c53cdd9b5de0e29f957bf0cb2718c0abb8312c69349ad9f62,1,9566,8,1,1,0,0,0,7.9325
MALICIOUS\f9\f9\bf9e396a2717aa6be2111015d4510da4ffdbe756ed80dfc629dd08eb87c8002d,1,5110,17,1,1,0,0,0,7.5029
MALICIOUS\f9\f9\bfa1a3dc1d1a9f101499a8ee2d4056c0a80076d22df3e7cade58194e9524658a,1,9518,8,1,1,0,0,0,7.9171
MALICIOUS\f9\f9\bfa46e6db685d8dcc54388c7fcb8dc1bc4b16e3f26355794799ca9f68e8f8c1b,1,2112,10,1,0,0,1,0,5.0056
MALICIOUS\f9\f9\bfa4d600c5f648250ae117a65e0966838fa30b5245e6ca5ca9a98fe8f68058c8,1,6109,9,1,0,0,0,0,7.8018
MALICIOUS\f9\f9\bfa57b28760a5bdfffe3b0f8836a6b88ab4b2a9bbd1d2971daf8265fb04ae2ad,1,5495,7,0,0,0,0,0,7.7876
MALICIOUS\f9\f9\bfa976208bfaa438f4328a25372999c8cd80025221e459b403a9aa3310a491cf,1,38901,60,0,0,0,0,0,7.5646
MALICIOUS\f9\f9\bfb215a268c2107885365f78f833ea193fac36700e313b1cdc3ca222aa2202b0,1,46630,14,1,1,0,0,0,7.9271
MALICIOUS\f9\f9\bfb438bcf9356aba4c740e9f6a2820dcb9188a47b80178212916d83c200de242,1,16931,9,1,1,0,0,0,7.9137
MALICIOUS\f9\f9\bfb5a293236e825d38e85b7be841808ad3529c97f18b03296d1f2ff88af48249,1,14965,19,0,0,0,1,0,6.7262
MALICIOUS\f9\f9\bfb5adf01c4bc97c42a0765b6aaff676c92db79364f77f433b86047730143e18,1,866237,162,1,1,0,0,0,0.2002
MALICIOUS\f9\f9\bfba2a54739ec25b91c324869af4d693e32e6c468e7d1987d3b4f6ec950c78c6,1,11890,19,0,0,0,1,0,7.805
MALICIOUS\f9\f9\bfbc85499a2944833c76c6e07c2dd0cc4c8f2df2b3d6e12f08a5e16c1a3ed378,1,3124,4,1,1,0,0,0,7.8407
MALICIOUS\f9\f9\bfc094f816ec99230f44df8fbb507674948b4d1bed098e5ec510ae80119a65f0,1,17192,9,1,1,0,0,0,7.9059
MALICIOUS\f9\f9\bfcf428c2a4e69de15885ae1356fe63f257e3b9badcf3b6a0ee8d874e002fa93,1,132233,22,1,1,0,0,1,3.3174
MALICIOUS\f9\f9\bfda764abfec69be6e33c44429506cb5744dc2421659fd2b07d37b3e57cf6b42,1,2471,9,1,0,0,0,0,7.7185
MALICIOUS\f9\f9\bfe21e25c79995ee5653214b98731328b4765b7eee9e682c06dfa705b3e983b7,1,9381,8,1,1,0,0,0,7.9119
MALICIOUS\f9\f9\bff20473cfb10e642caf4111b114bea89cd0976b4c2bf00818779fcff73a1277,1,15532,9,1,1,0,0,0,7.9321
MALICIOUS\f9\f9\bff63594d5876a4d09e1fef8b7147a9944f442314300bebc4485a82be454e97a,1,14981,19,0,0,0,1,0,6.7253
MALICIOUS\f9\f9\bffe20c67cbf61f78f48ed419551aa33bcb102de08e3d3822b6db5dd6ebc4f46,1,39816,29,1,1,0,0,0,7.8411
MALICIOUS\f9\f9\c001a88fff53ebb8f55713d8c91346d00568e386914829399745dae8da79b743,1,8027,10,1,1,0,0,0,7.8633
MALICIOUS\f9\f9\c011aa02e80d58065bec2855b5d23e930cfc242e8c0d46fde3d28c870afc65a9,1,9175,8,1,1,0,0,0,7.9206
MALICIOUS\f9\f9\c013a0edf1b1d74345cb9fd5cc78cd3d6923641e54f2d8f67c0a0b7c16f9d1e2,1,117863,170,1,0,0,0,1,7.7274
MALICIOUS\f9\f9\c01d056d7d75e7f5c107240f8c401c79675b35cd5baa30e2c7988bf5a7d8881f,1,9528,8,1,1,0,0,0,7.9268
MALICIOUS\f9\f9\c0223e479d17ed1ed17c08014fe64bdfb4f8b1a942e6a69fc4534b37d02e3e2f,1,8336,10,1,1,0,0,0,7.8924
MALICIOUS\f9\f9\c02901aba5cdc121b1e9969441f16e65975607185be5fa6a3222f9ebe33d60b8,1,2110,9,1,0,0,0,0,7.6572
MALICIOUS\f9\f9\c02ab9447159902796709d863129be7f09ca435632340816f6672334a9b6e365,1,7747,16,1,1,0,0,0,7.722
MALICIOUS\f9\f9\c0367e357e9f69007575c3b593d82aedd4761be5e96d01aea3d9642957b7ef53,1,9279,8,1,1,0,0,0,7.9105
MALICIOUS\f9\f9\c03cea3071ec375a650ed7c86b93f8ade0ccf9194d3d49ef17de00e4cee4c5d7,1,604939,39,0,0,0,0,1,7.9121
MALICIOUS\f9\f9\c043fba895faf429d18ebbb7482aa965adc4965b0e32ed8250e45bb8284677d9,1,9178,8,1,1,0,0,0,7.91
MALICIOUS\f9\f9\c047648524c04c7b20a330bca3c8995f5373ab227ca5a61acd0cc0c0cc21927c,1,3028,4,1,1,0,0,0,7.8421
MALICIOUS\f9\f9\c04ca27eabf69090de1b665bd235a66f133e36ccbb1751866d943b714c8bf73a,1,617615,89,1,0,0,1,1,7.8846
MALICIOUS\f9\f9\c052c681336eb758422146e4d418df9ace66836090ed3db5954bf570cfda7898,1,2823,11,1,0,0,0,0,7.6906
MALICIOUS\f9\f9\c058a6f2d6b1adc14c871361e4ef71e12d5a0a940a76a1d4dbe7075462a90e34,1,9837,8,1,1,0,0,0,7.9253
MALICIOUS\f9\f9\c063e6012f46c8fda44277526fd775982208014acad26dd72d428964c6887b95,1,243792,20,0,1,0,0,0,7.7899
MALICIOUS\f9\f9\c06631192ee5f0c49a9caf1c951e51565ceb7dd5a5a7469a175db40db2288676,1,9829,8,1,1,0,0,0,7.9196
MALICIOUS\f9\f9\c074ea65261b3a0877dfdd7bd5f4af8fd9bad26ac5841d286c0e6b83180d18c9,1,8158,10,1,1,0,0,0,7.8837
MALICIOUS\f9\f9\c077320e91c76224b4a24150ad6461ffd40796e0cce534057614e72ec9221d16,1,258613,33,0,0,0,0,0,7.9916
MALICIOUS\f9\f9\c083ef3ecf4469ed38f91ab91c605ff97ae42295530a3553263f260c1f21abaf,1,51879,58,0,0,0,0,0,7.746
MALICIOUS\f9\f9\c084f9c2d3e1bd1f2ac877a0dbbbb354d965af318ac146af8a5e657ba8715796,1,7462,14,1,1,0,0,0,5.5972
MALICIOUS\f9\f9\c086c5e613c2e3a29c1bb2445c2a3a2752eccd78908da2a9994f8e79f3afe58e,1,15117,19,0,0,0,1,0,6.7127
MALICIOUS\f9\f9\c08816c7c752c9885b240c97d628e7bd139fc7311298d8c8a581f37e016c83cc,1,37784,10,1,1,0,0,0,7.9876
MALICIOUS\f9\f9\c0a38329ebbf7ff30ac0223a3feb728f7aac8e68bd0b23c23d970999abe3d5d6,1,14979,19,0,0,0,1,0,6.725
MALICIOUS\f9\f9\c0a400528d246e0ec9ffcd9a4d12b47a5db8a9eaf2b2729958fd6d53193c7e79,1,2987,4,1,1,0,0,0,7.7224
MALICIOUS\f9\f9\c0a70a1671877d68249b6356e15e6faa27be38cc6f98b92f9c715eff5fd860fa,1,14981,19,0,0,0,1,0,6.7253
MALICIOUS\f9\f9\c0a97a114b185ee20fbbb1c914b70447967a0cf22603db6d0f48c130ed43d7da,1,13014,8,1,1,0,0,0,7.7274
